section,folder_version,catalogo,source_xls,xls_hash,descripcion,sheets,numero_columnas,nombres_columnas,file_hash,file_type,version,revision,fecha_publicacion,fecha_inicio_vigencia,fecha_fin_vigencia
anexo-20/factura-electronica,4-0,c_TipoRelacion,hf/raw/catalogos/anexo-20/factura-electronica/version-4-0/catCFDI.xls,98fedf75bd83ac963917d37afb23c462428f22a9e4a72f7acea62c28e3757767,Catálogo de tipos de relación entre CFDI.,c_TipoRelacion,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,e448f1bc20c1816f9d359803e440be3039ad876a7b1cc8cc4984750c8f8239ee,catalogo,1,0,,2022-01-01,
anexo-20/factura-electronica,4-0,c_UsoCFDI,hf/raw/catalogos/anexo-20/factura-electronica/version-4-0/catCFDI.xls,98fedf75bd83ac963917d37afb23c462428f22a9e4a72f7acea62c28e3757767,Catálogo de uso de comprobantes.,c_UsoCFDI,8,clave|descripcion|aplica_para_tipo_persona_fisica|moral|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|regimen_fiscal_receptor|row_hash,772296aa3057d402d70ba306db6ed256a9bd131a927952d1225e566e1594b85f,catalogo,2,0,2023-04-22,2022-01-01,
complementos-concepto/hidrocarburos-y-petroliferos,1-0,Matriz_Errores_CC_HYP,hf/raw/catalogos/complementos-concepto/hidrocarburos-y-petroliferos/version-1-0/Matriz_Errores_CC_HYP.xlsx,d64444030dbc013fc224675468ac156d49cdc9d4c139e5e111d12f5a620b45cd,matriz de codigos de error para el complemento concepto para la facturacion de hidrocarburos y petroliferos,HidroYPetro,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,15595733b581741ae24e00b23fa49ac8a71e4b78881407a9bfc01c0fbd9e0e72,matriz,1.0,,,,
complementos-concepto/hidrocarburos-y-petroliferos,1-0,c_ClaveHYP,hf/raw/catalogos/complementos-concepto/hidrocarburos-y-petroliferos/version-1-0/cat_Hidro_Y_Petro.xlsx,8bcfb7e42381263091d463f1732584c92e42ab2ac7f380b4b307247782eeb71f,Catálogo ClaveHYP,c_ClaveHYP,7,clave_producto|descripcion|clave_unidad|sub_producto|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,3302366b4f2b2be4a1c3ecd1e4383f3860fa41affc5b3c3cd0fd6c6efed95217,catalogo,1,0,2026-03-25,2026-04-24,
complementos-concepto/hidrocarburos-y-petroliferos,1-0,c_SubProductoHYP,hf/raw/catalogos/complementos-concepto/hidrocarburos-y-petroliferos/version-1-0/cat_Hidro_Y_Petro.xlsx,8bcfb7e42381263091d463f1732584c92e42ab2ac7f380b4b307247782eeb71f,Catálogo SubProductoHYP,c_SubProductoHYP,6,clave_sub_producto|descripcion|categoria|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,93ab2d0563a38d8426fb9266892b10df531c1c72518e1ee4e3b541d05010a861,catalogo,1,0,2026-03-25,2026-04-24,
complementos-concepto/hidrocarburos-y-petroliferos,1-0,c_TipoPermiso,hf/raw/catalogos/complementos-concepto/hidrocarburos-y-petroliferos/version-1-0/cat_Hidro_Y_Petro.xlsx,8bcfb7e42381263091d463f1732584c92e42ab2ac7f380b4b307247782eeb71f,Catálogo Tipo de Permiso,c_TipoPermiso,7,clave|descripcion|nomenclatura_del_numero_de_permiso|patron_numero_de_permiso|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,e37109910e4471ad487f1671971cb1a4d582c5e212c91a6049de10530bb06933,catalogo,1,0,2026-03-25,2026-04-24,
complementos-retenciones/planes-de-retiro,1-1-b,Matriz_Apoyo_PlanesdeRetiro11,hf/raw/catalogos/complementos-retenciones/planes-de-retiro/version-1-1-revision-b/Matriz_Apoyo_PlanesdeRetiro11.XLS,12691fc4c98488e31e1713f6e92cd501b88a9572458aa37268fa1788638b927b,matriz de validaciones para el complemento de planes de retiro 1.1,Validaciones Planesderetiro,7,num|elemento|atributo|caso_de_validacion|codigo_error|descripcion_de_codigo_de_error|row_hash,ee853b993ea8146089d7ea6c4a92c49fa41bf4ffed58aaf5ea171c1131e28121,matriz,1.1,B,,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,Matriz_errores_Servicios_de_Plataformas_Tecnologicas_v10rC+,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/Matriz_errores_Servicios_de_Plataformas_Tecnologicas_v10rC+.xlsx,d39e4b42b3fe7655ded05fa526700e2b4eb12117c60ad68c0282739715d548b3,"matriz de errores para el complemento servicios plataformas tecnologicas, revision ""c"".",Validaciones ServPlatTec_RevC,8,num|elemento|atributo|caso_de_validacion|codigo_error|error|aclaraciones|row_hash,12d975ff88f54909faca296685b8fafbc249c797592ac1e16832480eb2f4f235,matriz,1.0,E,,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_FormaPagoServ,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Forma de Pago.,c_FormaPagoServ,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,67d6cfd5ec679faa7f8a56d4df273497da56dcab6383ae255a50a812b7fbc0f4,catalogo,2,0,2020-05-01,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_RangoDiarioRet,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Rango Diario de Retenciones,c_RangoDiarioRet,10,rango_men_ret|valor_minimo|valor_maximo|isr|iva|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|ejercicio|tipo_de_serv|row_hash,70ae39b1abc4b2ca52c1c96e2c0df97778cc23398b35d7b5e72e9267fe791368,catalogo,1,C,2020-12-23,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_RangoMenRet,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Rango Mensual de Retenciones,c_RangoMenRet,10,clave|valor_minimo|valor_maximo|isr|iva|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|ejercicio|tipo_de_serv|row_hash,232c0ef4e0c23c5a425951840775154ca7e3fbfdfdbad308eb5e48cd52f55c85,catalogo,3,C,2020-12-23,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_RangoQuinRet,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Rango Quincenal de Retenciones,c_RangoQuinRet,10,rango_men_ret|valor_minimo|valor_maximo|isr|iva|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|ejercicio|tipo_de_serv|row_hash,fd72fa0df541d4cc77b9cd6cd6772d275f1c88832185249f7e1f3b154b7047f5,catalogo,1,B,2020-12-23,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_RangoSemRet,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Rango Semanal de Retenciones,c_RangoSemRet,10,clave|valor_minimo|valor_maximo|isr|iva|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|ejercicio|tipo_de_serv|row_hash,23e6d07ecf5ac5fe0558dda08caf9b9ad5122b0703765ddc898c32bfabc6373e,catalogo,3,C,2020-12-23,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_SubTipoServ,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de SubTipo de Servicio.,c_SubTipoServ,6,clave|descripcion|tipo_de_servicio|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,c5476d993d202204fc76259eecd98cb3c1214632cc16266dad1b0f56c6746007,catalogo,1,0,2019-04-30,,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_TasaCuota,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Tasas o Cuotas de Impuestos.,c_TasaCuota,2,clave|row_hash,098967efaf2e8307a235b33ae249828c1f9c53e1f98bf0c140bcb41cb24e73d6,catalogo,2,0,2020-05-01,2019-06-01,
complementos-retenciones/servicios-de-plataformas-tecnologicas,1-0-e,c_TipoDeServ,hf/raw/catalogos/complementos-retenciones/servicios-de-plataformas-tecnologicas/version-1-0-revision-e/09012025_cat_PlataformasTecnologicas.xls,a69f2a2d08cffb1e341d27a00cebd89d4d501ed227df342c68a46c378a3187f9,Catálogo de Tipo de Servicio.,c_TipoDeServ,10,clave|descripcion|fecha_inicio_de_vigencia_clave_tipo_de_servicio|fecha_fin_de_vigencia_clave_tipo_de_servicio|tasa_de_retencion_isr|iva|ejercicio|fecha_inicio_de_vigencia_tasa_de_retencion|fecha_fin_de_vigencia_tasa_de_retencion|row_hash,5e0b799a3d6b9164ae13f007383cde3a35f645ef55c4757cfb4c5f6a142ac4d6,catalogo,7,0,2025-01-09,,
complementos/carta-porte,3-1,Matriz_Errores_CCP_V31,hf/raw/catalogos/complementos/carta-porte/version-3-1/Matriz_Errores_CCP_V31.xls,5435ed272510461ff24f22ab675a7dd86013894fdb9cb98e4ae0655b6246c5c3,matriz de errores para complemento carta porte 3.1,Validaciones Carta Porte 3.1,8,num|elemento|atributo|caso_de_validacion|codigo_error|error|aclaraciones|row_hash,e6c30d2f67d14da2bae2c21b6507983a4c68ba677ecf66c8a9cd9337796ed1f4,matriz,3.1,,2024-06-17,,
complementos/carta-porte,3-1,c_ClaveProdServCP,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de productos Carta Porte.,c_ClaveProdServCP,7,clave_prod_serv|descripcion|palabras_similares|material_peligroso|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,547f87e0f93e560da8ae8d3de64975e776f28a6bf884846f2343a4e3f2628a9d,catalogo,1,1,03/09/2025,,
complementos/carta-porte,3-1,c_ClaveTipoCarga,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo del tipo de carga.,c_ClaveTipoCarga,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,2cfa4c62b18327ccb3033916ea0009f0daf9798f38e78507875143bbbdbbbab3,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_ClaveUnidadPeso,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de unidades de medida y embalaje.,c_ClaveUnidadPeso,9,clave_unidad|nombre|descripcion|nota|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|simbolo|bandera|row_hash,2c6f83ecc69998f1873ebe4b22b9ee9ae6c1387ecd53e6908e4a33ab8aa3ae7d,catalogo,1.0,0,2024-06-17,,
complementos/carta-porte,3-1,c_CodigoTransporteAereo,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo código transporte aéreo.,c_CodigoTransporteAereo,7,clave_identificacion|nacionalidad|nombre_de_la_aerolinea|designador_oaci|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,6a0c8260f4bc5c77747f19273ce4d6bda2e6502094ef2ade1a3b899a3de9cf29,catalogo,2,0,2024-10-09,,
complementos/carta-porte,3-1,c_Colonia,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de colonias.,"c_Colonia_1,c_Colonia_2,c_Colonia_3",4,clave|codigo_postal|nombre_del_asentamiento|row_hash,f289807644e05b6500705595d134834c4a86a2fead4fbb00d16beff190e2e3fd,catalogo,1,0,,2024-07-17,
complementos/carta-porte,3-1,c_CondicionesEspeciales,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Condiciones especiales del Transporte,c_CondicionesEspeciales,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,8abbce8ec191a63c9b1b735b087e89d500ae99db5e7dc0c6c32515f121ab8758,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_ConfigAutotransporte,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de configuración autotransporte federal.,c_ConfigAutotransporte,8,clave_nomenclatura|descripcion|numero_de_ejes|numero_de_llantas|remolque|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,3565f78ce4b894f6678ad34101c3509a1b8d809a1f1ad98e629a5944945ea478,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_ConfigMaritima,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de configuración marítima.,c_ConfigMaritima,5,clave_configuracion_maritima|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,8a3ca5e9c6139299abad40a85a827f279fab71a25506df1bbde617de8d52ba46,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_Contenedor,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo de contenedor.,c_Contenedor,6,clave|tipo_de_contenedor|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,1fc18528df0b83353c5db792e5146e5086e90828a0ff0f756b8ed1292f73b8d8,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_ContenedorMaritimo,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de contenedores marítimos.,c_ContenedorMaritimo,5,clave_del_contenedor_maritimo|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,6d0ec867f79c5a490fff097a06663a4d59021e3148a882c4ec6b28716d315ec8,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_CveTransporte,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de la clave del transporte.,c_CveTransporte,5,clave_transporte|descripcion_del_tipo_de_transporte|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,b691f182cffd8e5b6c62fabd910be5957a72fe7215d4a2f606345bbb903ee64e,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_DerechosDePaso,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo derechos de paso.,c_DerechosDePaso,9,clave_del_derecho_de_paso|derecho_de_paso|entre|hasta|otorga_recibe|concesionario|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,1c5426ff41f8471559a31d73d0ec48b7d25a5656b4f7491e323ddae0b95f023e,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_DocumentoAduanero,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Documentos Aduaneros,c_DocumentoAduanero,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,d2619d8812430757be583bcc5398d7767bb9e8d83a322fcc8982c347fa099a7a,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_Estaciones ,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,"Catálogo de puertos marítimos, estaciones aeroportuarias y estaciones férreas.",c_Estaciones ,9,clave_identificacion|descripcion|clave_transporte|nacionalidad|designador_iata|linea_ferrea|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,45b66a3e336d3ffe9ebcc0106dda82e7a314587365be75ff4ea15b7ecf60c8cb,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_FiguraTransporte,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de figura transporte.,c_FiguraTransporte,5,clave_figura_transporte|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,2d730f401d4236e7e16164f2ab9e9329f46d4810ba94eedc7529673a147815e8,catalogo,2,0,2024-07-26,,
complementos/carta-porte,3-1,c_FormaFarmaceutica,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Forma Farmacéutica,c_FormaFarmaceutica,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,9f0c4e0849747d7f41c1d73ae0277017e182c7b828de46c46795af7867edb1ff,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_Localidad,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de localidades.,c_Localidad,6,clave|estado|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,e6b339a28a759f715dc64b4495f4d7fed2020af7a403f42370fe72b902da7b44,catalogo,1,0,2024-06-17,2024-07-17,
complementos/carta-porte,3-1,c_MaterialPeligroso,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de materiales peligrosos.,c_MaterialPeligroso,8,clave_material_peligroso|descripcion|clase_o_div|peligro_secundario|nombre_tecnico|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,cd0c3421d1e5f7b83dbb4fe2a9eae3b73d1d91863df87d887180682eec2353ec,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_Municipio,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de municipios.,c_Municipio,6,clave|estado|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,9fae657f97e0ff33efa783bd5db2fdfb2bf7cc41fba8a9905d6cdf2f2e73141b,catalogo,1,0,2024-06-17,2024-07-17,
complementos/carta-porte,3-1,c_NumAutorizacionNaviero,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de número autorización agente naviero consignatario.,c_NumAutorizacionNaviero,4,numero_de_autorizacion|inicio_de_vigencia|fin_de_vigencia|row_hash,3531d2cb00cc7ed9e71399e05492e2475407f55abea11cead98a5b32874c0fa2,catalogo,10,1,2026-01-15,,
complementos/carta-porte,3-1,c_ParteTransporte,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de partes del transporte rentadas o prestadas.,c_ParteTransporte,5,clave|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,d51eaf04221ac67dc5ebd9bf754cc9acfd0cad4a047019513953e368d429bf4b,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_RegimenAduanero,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Régimen Aduanero,c_RegimenAduanero,6,clave|descripcion|impo_expo|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,00d659f47297af56eb68c229c6f7d135160096546b9c1a6cd276fc629df02394,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_RegistroISTMO,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Ubicaciones Polos ISTMO,c_RegistroISTMO,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,e161a324dcf66b60dab2e50b3673d205bbbd89dce86a9975deac65b2dee523a8,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_SectorCOFEPRIS,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Sector COFEPRIS,c_SectorCOFEPRIS,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,8660f0703a4c9cf6e602066b16720b8949cc7b6b95ca14275a2a61eff3e29220,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoCarro,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo de carro.,c_TipoCarro,6,clave|tipo_de_carro|contenedor|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,93aac9c83f97aff379403a07f365c5c1e4c49c5798ba07d274c24141f35437c6,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoDeServicio,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo servicio.,c_TipoDeServicio,6,clave|descripcion|contenedor|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,f6faed4721a04df576a12f07dfc2d863dbe74684166ad4a2bbe34205f4010253,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoDeTrafico,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo de tráfico ferroviario.,c_TipoDeTrafico,5,clave|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,ae788413cf3adfaeb8703eaaf46815f7ac3c891ed141397a30b5da44fb134822,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoEmbalaje,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo de embalaje.,c_TipoEmbalaje,5,clave_de_designacion|descripcion|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,e21ccd480df8391a8f8eca6501f8f9d519a3987569e86d091020a34dcf10cc7e,catalogo,1.0,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoEstacion,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de tipo de estación.,c_TipoEstacion,6,clave_de_estacion|descripcion_del_tipo_de_estacion|clave_transporte|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,71c051214d8005c94200267970b6c2db54d259b55de61dcc1061f917fc5173ea,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoMateria,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo de Tipo Materia,c_TipoMateria,5,clave|descripcion|fecha_inicio_de_vigencia|fecha_fin_de_vigencia|row_hash,8674a74e5b2456cef23a56c4bdbc1dc7c4ba964abf14755b5d4f810e82a8addc,catalogo,1,0,2024-06-17,,
complementos/carta-porte,3-1,c_TipoPermiso,hf/raw/catalogos/complementos/carta-porte/version-3-1/Catalogos_Carta_Porte.xls,c457a7d67be11c2557fbe1dfa3d30a8450c5312d4b9ef06b094a3d7ca26415ad,Catálogo tipo permiso.,c_TipoPermiso,6,clave|descripcion|clave_transporte|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,c4720a15144768d5dbfb5fa983765fcb6cb2a840f8cb39564c1f752c155c70a5,catalogo,1,0,2024-06-17,,
complementos/comercio-exterior,1-1,C_Estado20,hf/raw/catalogos/complementos/comercio-exterior/version-1-1/C_Estado20.xls,f1f9c2b6b6fccb9b695ef790587785d53d1dbce914f09981260440a4f30df3d8,Catálogo de estados.,c_Estado,6,estado|pais|nombre_del_estado|fecha_de_inicio_de_vigencia|fecha_de_fin_de_vigencia|row_hash,c19030b43d7f81200e11f9236932096e07156008ea52870bf035ff8d5a38c0dc,catalogo,1,0,2023-12-19,2024-01-18,
complementos/comercio-exterior,1-1,c_ClavePedimento20,hf/raw/catalogos/complementos/comercio-exterior/version-1-1/c_ClavePedimento20.xls,b1db80a510c05538016315c4ab3e3e4c196d340ae5824a48a5cbd3bed21a759b,Catálogo de claves de pedimento.,c_ClavePedimento,3,clave_pedimento|descripcion|row_hash,74f648e83eac392c56bfdb2d0e253adc5a44dc94037c5afe0ff72f9f7e649563,catalogo,1,0,,2024-01-18,
